Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_08_838.jpg;0;0;0;0;99.66999;85.58897;0.0002350355;50.66794;6.417567E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_08_880.jpg;0;0;0;0;99.66999;85.58897;0.0002350355;50.66794;6.417567E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_08_926.jpg;0;0;0;0;99.66999;85.58897;0.0002350355;50.66794;6.417567E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_08_969.jpg;0;0;0;0;99.66999;85.58897;0.0002350355;50.66794;6.417567E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_009.jpg;0;0.1240854;0;0;99.67012;85.58912;0.005233233;50.66807;9.024446E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_054.jpg;0;0;0.26148;0.03717808;99.67065;85.58976;0.02356094;50.66678;-6.386627E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_100.jpg;0;0;0.3989967;0;99.67066;85.58978;0.02151702;50.66688;6.252808E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_142.jpg;0;0;0.5251902;0;99.67066;85.58977;0.02000171;50.66688;8.917516E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_184.jpg;0;0;0.649623;0;99.67066;85.58977;0.01838927;50.66688;1.16039E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_226.jpg;0;0;0.7741266;0;99.67065;85.58978;0.0166994;50.66687;1.375668E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_271.jpg;0;0;0.9129604;0;99.67065;85.58978;0.01495013;50.66687;1.559304E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_314.jpg;0;0;1;0;99.67065;85.58978;0.01315889;50.66687;1.72193E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_359.jpg;0;0;1;0;99.67064;85.58979;0.01043284;50.66686;1.930662E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_401.jpg;0;0;1;0;99.67063;85.5898;0.00861325;50.66686;2.066149E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_443.jpg;0;0;1;0;99.67063;85.58981;0.006810449;50.66686;2.166784E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_484.jpg;0;0;1;0;99.67062;85.58981;0.005039102;50.66685;2.218644E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_527.jpg;0;0;1;0;99.67062;85.58982;0.003313125;50.66685;2.259957E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_567.jpg;0;0;1;0;99.67062;85.58982;0.001645081;50.66685;2.263808E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_608.jpg;0;0;1;0;99.67062;85.58981;4.658997E-05;50.66684;2.277094E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_654.jpg;0;0;1;0;99.67062;85.58981;-0.001471781;50.66684;2.292151E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_705.jpg;0;0;1;0;99.67062;85.58981;-0.003579706;50.66684;2.243136E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_747.jpg;0;0;1;0;99.67062;85.5898;-0.004860278;50.66684;2.15507E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_793.jpg;0;0;1;0;99.67062;85.5898;359.994;50.66684;2.087368E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_834.jpg;0;0;1;0;99.67062;85.5898;359.9929;50.66684;1.999865E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_875.jpg;0;0;1;0;99.67062;85.58981;359.9919;50.66685;1.85677E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_918.jpg;0;0;1;0;99.67063;85.58981;359.9911;50.66685;1.734999E-05
