C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_443.jpg;0;0;0;0;96.85863;88.90292;358.7794;129.2917;0.9819158
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_483.jpg;0;0;0;0;96.85864;88.90291;358.7794;129.2916;0.9811565
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_525.jpg;0;0;0;0;96.85865;88.90289;358.7791;129.2915;0.9796585
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_572.jpg;-1.725764;0;0;0;96.85861;88.90292;358.781;129.1427;0.9728425
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_614.jpg;-3.576551;0;0;0;96.85863;88.90292;358.7788;128.7589;0.9597114
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_655.jpg;-5.453838;0;0;0;96.8586;88.90294;358.7833;128.1719;0.9346226
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_697.jpg;-7.324552;0;0;-0.01126034;96.85857;88.90297;358.7923;127.361;0.8976176
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_738.jpg;-9.202694;0;0;-0.01829394;96.85856;88.90299;358.8065;126.3468;0.8491415
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_780.jpg;-11.08804;0;0;-0.02290416;96.85854;88.90302;358.8262;125.1086;0.7889385
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_822.jpg;-12.96182;0;0;-0.02744954;96.85852;88.90305;358.8521;123.6451;0.7172934
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_864.jpg;-14.81194;0;0;-0.03190812;96.85849;88.90308;358.8854;121.979;0.6353176
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_906.jpg;-15;0;0;-0.03622998;96.85846;88.90313;358.9279;120.1814;0.5453355
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_946.jpg;-15;0;0;-0.0415041;96.8586;88.90299;358.9557;118.3822;0.4266638
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_988.jpg;-15;0;0;-0.05319944;96.859;88.90266;358.9603;116.6009;0.2671572
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_030.jpg;-15;0;0;0.09192207;96.85888;88.90236;358.9232;114.0085;359.909
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_072.jpg;-15;0;0;-0.09835317;96.86221;88.89956;358.7529;112.2957;359.5093
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_114.jpg;-15;0;0;0.1221706;96.86532;88.89714;358.5714;110.5847;359.0505
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_156.jpg;-15;0;0;0.1460814;96.86827;88.89471;358.3791;108.8691;358.5418
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_197.jpg;-15;0;0;0.1665839;96.87109;88.89229;358.1833;107.1483;357.9895
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_238.jpg;-15;0;0;0.1379296;96.87088;88.89134;358.1657;105.4395;357.6027
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_280.jpg;-15;0;0;-0.1063935;96.87151;88.88994;358.2099;103.7292;357.2703
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_321.jpg;-15;0;0;-0.09600394;96.87347;88.88778;358.2509;102.0075;356.9237
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_363.jpg;-15;0;0;-0.0899987;96.87531;88.88566;358.3231;100.2832;356.6071
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_405.jpg;-15;0;0;-0.08568729;96.87749;88.88327;358.3954;98.55383;356.29
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_447.jpg;-15;0;0;-0.08070735;96.87955;88.88091;358.4814;96.82129;355.9911
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_488.jpg;-15;0;0;-0.07529148;96.8817;88.87842;358.5691;95.08453;355.7007
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_531.jpg;-15;0;0;-0.06345125;96.88394;88.87543;358.7074;92.48669;355.3246
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_571.jpg;-15;0;0;0.06919587;96.88477;88.87413;358.7518;90.78055;355.1079
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_613.jpg;-15;0;0;0.06810762;96.88523;88.87348;358.8167;89.02786;354.9769
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_655.jpg;-15;0;0;0.0337736;96.8857;88.87284;358.8585;87.27325;354.9041
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_697.jpg;-15;0;0;0.05757157;96.88609;88.87232;358.8496;85.50735;354.859
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_738.jpg;-15;0;0;0.08198121;96.8864;88.87192;358.8245;83.73421;354.88
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_780.jpg;-15;0;0;0.1083929;96.88667;88.87162;358.769;81.95232;354.9476
