Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_406.jpg;0;0;1;0.06956161;97.83951;85.12212;354.4816;194.5307;359.9919
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_472.jpg;0;0;0;-0.01070132;97.83929;85.12234;354.6595;194.5328;0.005132328
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_539.jpg;0;0;0;-0.131418;97.83887;85.12303;355.193;194.5311;359.9936
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_607.jpg;0;0;0;-0.2358139;97.83841;85.12376;356.3627;194.5305;359.9935
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_672.jpg;0;0;0;-0.3235522;97.8382;85.12428;357.5865;194.5311;0.007764273
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_740.jpg;-1.570504;0;0;-0.4391058;97.83831;85.1245;359.0647;194.5268;359.9909
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_805.jpg;-4.517973;0;0;-0.4292102;97.83904;85.12464;0.9120494;194.5352;359.9868
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_872.jpg;-7.482942;0;0;-0.3502871;97.83929;85.1253;1.994067;194.5329;359.99
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_49_938.jpg;-10.48256;0;0;-0.2310315;97.83936;85.12631;2.765659;192.873;359.9938
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_004.jpg;-13.48958;0;0;-0.1382936;97.8393;85.12809;3.220119;190.7379;359.9538
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_071.jpg;-15;0;0;-0.05110412;97.83955;85.12943;3.320419;187.2397;359.9409
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_137.jpg;-15;0;0;0.0794498;97.83995;85.12893;3.01717;184.5035;359.9853
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_205.jpg;-15;0;0;0.1768445;97.84032;85.12899;2.129578;180.9094;359.9643
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_272.jpg;-15;0;0;0.2704507;97.84036;85.12762;1.139921;178.1111;359.9842
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_340.jpg;-15;0;0;0.294171;97.83999;85.12762;0.1603979;175.4098;359.8955
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_405.jpg;-15;0;0;0.2556278;97.83948;85.12757;359.0642;171.8084;359.7674
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_472.jpg;-15;0;0;0.2082797;97.83907;85.12719;358.4555;169.1375;359.7347
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_539.jpg;-15;0;0;0.1120424;97.83837;85.12553;358.1054;166.5806;359.8154
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_605.jpg;-15;0;0;0.05562895;97.83737;85.12317;358.0412;163.1956;0.07571075
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_672.jpg;-15;0;0;-0.08874914;97.8377;85.12491;358.3158;160.3665;0.1067283
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_739.jpg;-11.99144;0;0;-0.1576615;97.83845;85.12701;358.8109;157.8728;0.06008323
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_805.jpg;-8.984017;0;0;-0.1641392;97.83876;85.12701;359.5476;155.5381;0.07210618
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_871.jpg;-5.903538;0;0;-0.155541;97.83897;85.12697;0.05331253;154.3802;0.1246781
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_50_939.jpg;-3.003216;0;0;-0.1316151;97.83926;85.12717;0.495426;153.6627;0.152573
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_004.jpg;0;0;0;-0.1090007;97.8395;85.12737;0.8622314;153.487;0.1378683
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_071.jpg;0;0;0;-0.08920985;97.83987;85.12782;1.233779;153.4876;0.05619684
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_137.jpg;0;0;0;-0.04558991;97.83974;85.12743;1.327107;153.4894;359.9783
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_204.jpg;0;0;0;0.02322402;97.83905;85.12602;1.222898;153.4883;359.9925
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_271.jpg;0;0;0;0.03585393;97.83904;85.12606;1.083285;153.4879;0.004872984
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_338.jpg;0;0;0;0.04592412;97.83907;85.12625;0.92657;153.4878;0.01002966
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_404.jpg;0;0;0;0.0478527;97.83903;85.12629;0.7108407;153.4877;0.02342583
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_471.jpg;0;0.2013996;0;0.07346208;97.83791;85.12686;0.5730878;153.5489;0.03127412
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_539.jpg;0;0.3989478;0;0.07232421;97.83526;85.1282;0.4716665;153.5633;0.03825468
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_604.jpg;0;0.6007968;0;0.09838371;97.83022;85.13071;0.3689602;153.5413;0.0461221
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_671.jpg;0;0.8074659;0;0.1150709;97.82253;85.13455;0.3855122;153.6311;0.04953523
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_740.jpg;0;1;0;0.1645835;97.81215;85.13972;0.4577114;153.6264;0.05237094
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_804.jpg;0;1;0;0.2312873;97.79243;85.14964;0.6657307;153.8384;0.04058729
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_871.jpg;0;1;0;0.2731863;97.77374;85.15905;0.8685061;153.8243;0.01126385
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_51_941.jpg;0;1;0;0.3346412;97.75172;85.16971;1.097591;153.7144;359.9937
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_005.jpg;0;1;0;0.4018109;97.72786;85.18123;1.28912;153.7079;-0.002138017
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_072.jpg;0;1;0;0.4382112;97.69637;85.19675;1.235107;153.7733;-0.003213657
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_141.jpg;0;1;0;0.5041864;97.67;85.20989;1.136629;153.7679;-0.0002650955
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_205.jpg;0;1;0;0.5475217;97.64034;85.22462;1.096505;153.8074;-0.0002500947
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_272.jpg;0;1;0;0.6131076;97.59483;85.24718;1.144224;153.8849;-0.001287374
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_340.jpg;0;1;0;0.6811483;97.55758;85.26564;1.209274;153.813;-0.0003903682
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_405.jpg;0;1;0;0.722906;97.50423;85.29209;1.258764;153.8229;-0.001060589
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_473.jpg;0;1;0;0.7684593;97.46197;85.31305;1.232615;153.8274;-0.0008000109
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_541.jpg;0;1;0;0.8482683;97.41669;85.33554;1.205398;153.7842;-0.0008113712
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_606.jpg;0;1;0;0.8922485;97.35197;85.36784;1.209636;153.6146;-0.0009444307
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_673.jpg;0;1;0;0.9439407;97.29998;85.39383;1.2267;153.6226;-0.0007150925
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_742.jpg;0;1;0;1.01364;97.24547;85.42112;1.233574;153.6296;-0.001066023
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_806.jpg;0;1;0;1.061836;97.16909;85.45936;1.221321;153.6181;-0.0009821694
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_872.jpg;0;1;0;1.106785;97.10896;85.48948;1.218883;153.6037;-0.0006806115
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_52_942.jpg;0;1;0;1.167711;97.04626;85.5209;1.22461;153.5814;-0.0006691912
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_005.jpg;0;1;0;1.212637;96.98106;85.55358;1.227895;153.5568;-0.0005711456
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_072.jpg;0;1;0;1.261906;96.89011;85.59924;1.233026;153.5207;-0.0006648701
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_141.jpg;0;0.796843;0;1.323557;96.81918;85.6349;1.233439;153.4965;-0.0008033736
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_205.jpg;0;0.5996089;0;1.358441;96.74632;85.67157;1.234297;153.4923;-0.0008540785
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_272.jpg;0;0.3919636;0;1.382425;96.64751;85.72134;1.222509;153.4846;-0.0003755858
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_340.jpg;0;0.2000305;0;1.400655;96.57289;85.75895;1.194688;153.4763;-0.0003246646
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_405.jpg;0;0.000716798;0;1.403543;96.474;85.8088;1.108558;153.4652;-0.000209107
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_472.jpg;0;0;0;1.399946;96.40064;85.84579;1.00623;153.4573;-8.901963E-05
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_541.jpg;0;0;0;1.39432;96.32789;85.88247;0.880037;153.4498;0.000716107
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_606.jpg;0;0;0;1.390041;96.23158;85.93088;0.6875784;153.4441;0.01006792
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_672.jpg;0;0;0;1.385707;96.15971;85.96684;0.533275;153.4435;0.02358329
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_741.jpg;0;0;0;1.379828;96.08819;86.00261;0.3718557;153.4435;0.036666
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_805.jpg;0;0;0;1.375329;95.99324;86.0501;0.1539737;153.4436;0.05115727
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_872.jpg;0;0;0;1.370761;95.92223;86.08561;-0.004652226;153.4437;0.05970891
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_53_941.jpg;0;0;0;1.364579;95.85134;86.12107;359.8457;153.4438;0.06627617
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_005.jpg;3.026223;0;0;1.359691;95.75618;86.16713;359.676;153.6602;0.09502865
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_072.jpg;6.169919;0;0;1.35377;95.68376;86.20011;359.5892;154.0903;0.135678
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_140.jpg;9.128277;0;0;1.344702;95.61047;86.23119;359.5282;154.7483;0.2058149
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_205.jpg;12.00682;0;0;1.336735;95.51137;86.26915;359.4882;156.0055;0.3436107
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_272.jpg;15;0;0;1.32775;95.4361;86.2944;359.485;157.2188;0.4846741
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_339.jpg;15;0;0;1.315937;95.36024;86.3178;359.5135;158.5127;0.6221314
C:\Users\brian\Downloads\RoboND-Python-StarterKit\RoboND-Rover-Project\gitcopy\EC500_project\IMG\robocam_2020_12_13_16_31_54_405.jpg;15;0;0;1.308473;95.25803;86.34689;359.6221;160.2211;0.7609706
