Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_20_993.jpg;0;1;0;0.2671819;99.71764;85.64474;1.166871;49.58463;-0.0008549114
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_038.jpg;0;1;0;0.3214482;99.72739;85.65608;1.31786;49.57926;-0.001861239
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_083.jpg;0;1;0;0.3233054;99.73972;85.67068;1.26562;49.63265;-0.003681249
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_125.jpg;0;1;0;0.3952865;99.74902;85.68176;1.173224;49.50723;0.0009263785
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_167.jpg;0;1;0;0.45406;99.75967;85.69417;1.10879;49.45282;0.0001166953
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_209.jpg;0;1;0;0.4707939;99.77188;85.70837;1.087978;49.40613;-8.830144E-05
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_266.jpg;0;1;0;0.5107795;99.79194;85.73168;1.092604;49.53808;-0.001984717
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_308.jpg;0;1;0;0.5415439;99.80647;85.74864;1.11873;49.62589;-0.0008721091
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_354.jpg;0;1;0;0.5937722;99.8221;85.76687;1.165767;49.63878;-0.0004548887
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_403.jpg;0;1;0;0.6046895;99.84667;85.79556;1.224825;49.62365;-0.001782499
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_445.jpg;0;1;0;0.6511763;99.86382;85.81559;1.240601;49.76077;-0.00305341
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_494.jpg;0;1;0;0.7021711;99.88176;85.83659;1.241834;49.76987;-0.001015482
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_544.jpg;0;1;0;0.7344567;99.91013;85.86981;1.223987;49.83838;-0.001890553
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_586.jpg;0;1;0;0.7704512;99.93006;85.89321;1.205182;49.90685;-0.002068671
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_634.jpg;0;1;0;0.8143539;99.95082;85.91767;1.190308;49.92638;-0.0003505497
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_675.jpg;0;1;0;0.8536586;99.97274;85.94353;1.201746;50.04223;-0.001751902
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_728.jpg;0;1;0;0.8885659;100.007;85.98401;1.215595;50.10363;-0.001462897
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_777.jpg;0;1;0;0.9344927;100.0312;86.01266;1.231704;50.10851;-0.0008300063
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_827.jpg;0;1;0;0.9672344;100.0689;86.05736;1.242044;50.10221;-0.0009138858
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_876.jpg;0;1;0;1.021659;100.0949;86.08822;1.236611;50.09739;-0.0009138306
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_918.jpg;0;1;0;1.053543;100.1216;86.11996;1.224566;50.09239;-0.0008791873
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_21_968.jpg;-1.045994;0.8596282;0;1.075709;100.1633;86.16924;1.211645;50.07029;-0.0003796406
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_014.jpg;-3.101391;0.7226017;0;1.121763;100.1923;86.20297;1.219538;49.97055;-1.36101E-06
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_059.jpg;-5.174914;0.5843669;0;1.139381;100.2223;86.23695;1.218288;49.78576;0.0002567771
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_107.jpg;-7.376949;0.4375645;0;1.155374;100.2686;86.28743;1.196241;49.2984;-0.002894817
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_148.jpg;-8.955621;0.3323197;0;1.164507;100.3005;86.32072;1.175242;48.84935;359.9787
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_191.jpg;-11.14717;0.1862164;0;1.169767;100.3331;86.35336;1.138798;48.2957;359.9482
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_246.jpg;-13.41807;0.03482318;0;1.164906;100.3831;86.4007;1.053339;47.37566;359.8745
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_286.jpg;-15;0;0;1.165088;100.4168;86.43079;0.9685866;46.63306;359.8068
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_333.jpg;-15;0;0;1.159744;100.4506;86.46009;0.8686995;45.87339;359.7314
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_384.jpg;-15;0;0;1.156452;100.5016;86.50277;0.6977752;44.74013;359.6086
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_435.jpg;-15;0;0;1.153088;100.5357;86.53043;0.5735973;43.99065;359.5215
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_479.jpg;-15;0;0;1.147882;100.57;86.55747;0.4440534;43.24541;359.4312
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_533.jpg;-15;0;0;1.144311;100.6219;86.59697;0.2444728;42.13414;359.2922
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_580.jpg;-15;0;0;1.138822;100.6741;86.63523;0.04444132;41.02906;359.1516
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_625.jpg;-15;0;0;1.135088;100.7093;86.66043;359.929;40.30165;359.0735
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_670.jpg;-15;0;0;1.128837;100.7449;86.68539;359.8401;39.57661;359.011
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_717.jpg;-15;0;0;1.124784;100.781;86.71056;359.7915;38.87282;358.983
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_768.jpg;-15;0;0;1.119897;100.8366;86.74836;359.8128;37.83014;359.0073
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_813.jpg;-15;0;0;1.112809;100.8746;86.77266;359.8611;37.08938;359.0381
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_862.jpg;-15;0;0;1.109096;100.9322;86.8075;359.9289;35.94547;359.072
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_904.jpg;-15;0;0;1.105927;100.9709;86.82974;359.9633;35.17829;359.0845
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_22_954.jpg;-15;0;0;1.101379;101.0096;86.85133;359.9909;34.41358;359.0936
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_002.jpg;-15;0;0;1.098352;101.0677;86.8825;0.01132376;33.27415;359.1042
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_050.jpg;-15;0;0;1.095486;101.1064;86.90246;0.01101848;32.52075;359.1095
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_093.jpg;-15;0;0;1.092559;101.1452;86.92179;0.002075204;31.77171;359.1121
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_138.jpg;-15;0;0;1.088003;101.1841;86.94063;-0.00496947;31.02741;359.1151
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_188.jpg;-15;0;0;1.084891;101.2426;86.96772;359.9798;29.9133;359.1143
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_230.jpg;-15;0;0;1.081778;101.2818;86.98512;359.9688;29.17439;359.1136
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_275.jpg;-15;0;0;1.077008;101.3211;87.00195;359.9574;28.4379;359.1125
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_321.jpg;-15;0;0;1.073847;101.3801;87.02623;359.9417;27.33819;359.1121
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_371.jpg;-15;0;0;1.069155;101.4196;87.0417;359.9303;26.60668;359.1101
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_421.jpg;-15;0;0;1.065984;101.479;87.06384;359.9128;25.51156;359.1047
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_469.jpg;0;0;0;1.062814;101.5179;87.07962;359.9004;25.03786;359.1443
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_511.jpg;1.904999;0;0;1.055514;101.5558;87.09754;359.8792;25.02962;359.242
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_556.jpg;3.749607;0;0;1.052436;101.5932;87.11588;359.8562;25.14112;359.3527
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_610.jpg;6.029847;0;0;1.049156;101.6488;87.1443;359.8198;25.48112;359.543
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_652.jpg;8.273426;0;0;1.043513;101.6853;87.16389;359.7948;25.81257;359.6846
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_699.jpg;10.1519;0;0;1.039083;101.7212;87.18412;359.7694;26.23651;359.8388
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_750.jpg;12.39361;0;0;1.034529;101.7741;87.21564;359.7308;27.03212;0.09005956
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_790.jpg;14.45203;0;0;1.026542;101.8086;87.23746;359.705;27.66515;0.2695417
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_839.jpg;15;0;0;1.021379;101.8424;87.25985;359.6797;28.35594;0.4537678
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_883.jpg;14.52562;0;0;1.016292;101.8934;87.29375;359.6931;29.38322;0.6691993
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_931.jpg;12.29646;0;0;1.011189;101.9271;87.3167;359.7133;30.01716;0.7952371
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_23_979.jpg;10.22772;0;0;1.008775;101.961;87.33959;359.7491;30.56739;0.8911116
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_025.jpg;8.163487;0;0;1.006063;102.0125;87.37393;359.8437;31.23626;0.9680117
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_072.jpg;6.274972;0;0;1.003416;102.0471;87.39683;359.9274;31.58203;0.9791012
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_117.jpg;3.941997;0;0;1.000264;102.0815;87.41961;0.004127676;31.84974;0.9770389
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_158.jpg;2.011101;0;0;0.9986267;102.1158;87.44176;0.05641187;32.01918;0.9489509
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_208.jpg;0;0;0;0.9967106;102.1671;87.47429;0.1136195;32.11689;0.878457
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_256.jpg;0;0;0;0.9935114;102.2012;87.49564;0.1413203;32.12272;0.819714
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_301.jpg;0;0;0;0.9914379;102.252;87.5275;0.1700035;32.12374;0.7252584
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_344.jpg;0;0;0;0.9893664;102.2856;87.54862;0.1805482;32.12395;0.6587921
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_386.jpg;0;0;0;0.9872904;102.3191;87.56964;0.1846069;32.12415;0.5903368
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_435.jpg;0;0;0;0.9852066;102.3524;87.59058;0.1826447;32.12434;0.5206363
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_481.jpg;0;0;0;0.9820618;102.4021;87.6218;0.1695444;32.12462;0.4153027
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_529.jpg;0;0;0;0.9799504;102.435;87.64252;0.1548463;32.12479;0.3455286
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_571.jpg;0;0;0;0.9767599;102.4678;87.66315;0.1360509;32.12494;0.2768319
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_613.jpg;0;0;0;0.9746169;102.5005;87.68372;0.1137479;32.12507;0.2097767
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_663.jpg;0;0;0;0.9724616;102.5492;87.71444;0.07500992;32.12521;0.1133846
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_709.jpg;0;0;0.0715614;0.9702951;102.5815;87.73474;0.04230912;32.12427;0.0525744
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_755.jpg;0;0;0;0.9622017;102.6132;87.7548;-0.001336096;32.14056;-0.003915377
C:\D drive\Fall 2020\EC500\IMG\robocam_2020_12_12_20_37_24_796.jpg;0;0;0;0.9512283;102.6447;87.77464;359.9501;32.1413;359.9422
